image_name,tags
train_34067,not_cloudy
train_34068,not_cloudy
train_34069,not_cloudy
train_34070,not_cloudy
train_34071,not_cloudy
train_34072,not_cloudy
train_34073,not_cloudy
train_34074,not_cloudy
train_34075,not_cloudy
train_34076,not_cloudy
train_34077,not_cloudy
train_34078,not_cloudy
train_34079,cloudy
train_34080,not_cloudy
train_34081,not_cloudy
train_34082,cloudy
train_34083,not_cloudy
train_34084,not_cloudy
train_34085,not_cloudy
train_34086,not_cloudy
train_34087,not_cloudy
train_34088,not_cloudy
train_34089,not_cloudy
train_34090,not_cloudy
train_34091,not_cloudy
train_34092,not_cloudy
train_34093,not_cloudy
train_34094,not_cloudy
train_34095,not_cloudy
train_34096,not_cloudy
train_34097,not_cloudy
train_34098,not_cloudy
train_34099,not_cloudy
train_34100,not_cloudy
train_34101,not_cloudy
train_34102,not_cloudy
train_34103,not_cloudy
train_34104,not_cloudy
train_34105,not_cloudy
train_34106,not_cloudy
train_34107,not_cloudy
train_34108,not_cloudy
train_34109,not_cloudy
train_34110,not_cloudy
train_34111,not_cloudy
train_34112,not_cloudy
train_34113,not_cloudy
train_34114,not_cloudy
train_34115,not_cloudy
train_34116,not_cloudy
train_34117,not_cloudy
train_34118,not_cloudy
train_34119,not_cloudy
train_34120,not_cloudy
train_34121,not_cloudy
train_34122,not_cloudy
train_34123,not_cloudy
train_34124,not_cloudy
train_34125,cloudy
train_34126,not_cloudy
train_34127,not_cloudy
train_34128,not_cloudy
train_34129,not_cloudy
train_34130,not_cloudy
train_34131,not_cloudy
train_34132,not_cloudy
train_34133,not_cloudy
train_34134,not_cloudy
train_34135,not_cloudy
train_34136,not_cloudy
train_34137,not_cloudy
train_34138,not_cloudy
train_34139,not_cloudy
train_34140,not_cloudy
train_34141,not_cloudy
train_34142,not_cloudy
train_34143,not_cloudy
train_34144,cloudy
train_34145,not_cloudy
train_34146,not_cloudy
train_34147,not_cloudy
train_34148,not_cloudy
train_34149,not_cloudy
train_34150,not_cloudy
train_34151,not_cloudy
train_34152,not_cloudy
train_34153,not_cloudy
train_34154,not_cloudy
train_34155,not_cloudy
train_34156,not_cloudy
train_34157,not_cloudy
train_34158,not_cloudy
train_34159,not_cloudy
train_34160,not_cloudy
train_34161,not_cloudy
train_34162,not_cloudy
train_34163,cloudy
train_34164,not_cloudy
train_34165,not_cloudy
train_34166,not_cloudy
train_34167,not_cloudy
train_34168,not_cloudy
train_34169,not_cloudy
train_34170,not_cloudy
train_34171,not_cloudy
train_34172,cloudy
train_34173,not_cloudy
train_34174,not_cloudy
train_34175,cloudy
train_34176,cloudy
train_34177,not_cloudy
train_34178,not_cloudy
train_34179,not_cloudy
train_34180,not_cloudy
train_34181,not_cloudy
train_34182,not_cloudy
train_34183,not_cloudy
train_34184,not_cloudy
train_34185,not_cloudy
train_34186,not_cloudy
train_34187,not_cloudy
train_34188,not_cloudy
train_34189,not_cloudy
train_34190,not_cloudy
train_34191,not_cloudy
train_34192,not_cloudy
train_34193,not_cloudy
train_34194,not_cloudy
train_34195,not_cloudy
train_34196,not_cloudy
train_34197,not_cloudy
train_34198,not_cloudy
train_34199,not_cloudy
train_34200,not_cloudy
train_34201,not_cloudy
train_34202,not_cloudy
train_34203,not_cloudy
train_34204,not_cloudy
train_34205,cloudy
train_34206,not_cloudy
train_34207,not_cloudy
train_34208,cloudy
train_34209,not_cloudy
train_34210,cloudy
train_34211,not_cloudy
train_34212,cloudy
train_34213,not_cloudy
train_34214,not_cloudy
train_34215,not_cloudy
train_34216,cloudy
train_34217,not_cloudy
train_34218,not_cloudy
train_34219,not_cloudy
train_34220,not_cloudy
train_34221,not_cloudy
train_34222,not_cloudy
train_34223,not_cloudy
train_34224,not_cloudy
train_34225,not_cloudy
train_34226,not_cloudy
train_34227,not_cloudy
train_34228,not_cloudy
train_34229,not_cloudy
train_34230,not_cloudy
train_34231,not_cloudy
train_34232,not_cloudy
train_34233,not_cloudy
train_34234,cloudy
train_34235,not_cloudy
train_34236,not_cloudy
train_34237,not_cloudy
train_34238,not_cloudy
train_34239,not_cloudy
train_34240,not_cloudy
train_34241,not_cloudy
train_34242,not_cloudy
train_34243,not_cloudy
train_34244,not_cloudy
train_34245,not_cloudy
train_34246,not_cloudy
train_34247,not_cloudy
train_34248,not_cloudy
train_34249,cloudy
train_34250,not_cloudy
train_34251,not_cloudy
train_34252,not_cloudy
train_34253,not_cloudy
train_34254,not_cloudy
train_34255,not_cloudy
train_34256,not_cloudy
train_34257,not_cloudy
train_34258,not_cloudy
train_34259,not_cloudy
train_34260,not_cloudy
train_34261,not_cloudy
train_34262,not_cloudy
train_34263,not_cloudy
train_34264,not_cloudy
train_34265,not_cloudy
train_34266,not_cloudy
train_34267,not_cloudy
train_34268,not_cloudy
train_34269,not_cloudy
train_34270,not_cloudy
train_34271,not_cloudy
train_34272,not_cloudy
train_34273,not_cloudy
train_34274,not_cloudy
train_34275,not_cloudy
train_34276,not_cloudy
train_34277,not_cloudy
train_34278,not_cloudy
train_34279,not_cloudy
train_34280,not_cloudy
train_34281,not_cloudy
train_34282,not_cloudy
train_34283,not_cloudy
train_34284,not_cloudy
train_34285,not_cloudy
train_34286,not_cloudy
train_34287,not_cloudy
train_34288,not_cloudy
train_34289,not_cloudy
train_34290,not_cloudy
train_34291,not_cloudy
train_34292,not_cloudy
train_34293,not_cloudy
train_34294,not_cloudy
train_34295,not_cloudy
train_34296,not_cloudy
train_34297,not_cloudy
train_34298,not_cloudy
train_34299,not_cloudy
train_34300,not_cloudy
train_34301,not_cloudy
train_34302,not_cloudy
train_34303,cloudy
train_34304,not_cloudy
train_34305,not_cloudy
train_34306,not_cloudy
train_34307,not_cloudy
train_34308,not_cloudy
train_34309,not_cloudy
train_34310,not_cloudy
train_34311,not_cloudy
train_34312,not_cloudy
train_34313,not_cloudy
train_34314,not_cloudy
train_34315,not_cloudy
train_34316,not_cloudy
train_34317,not_cloudy
train_34318,not_cloudy
train_34319,not_cloudy
train_34320,not_cloudy
train_34321,not_cloudy
train_34322,not_cloudy
train_34323,not_cloudy
train_34324,not_cloudy
train_34325,not_cloudy
train_34326,not_cloudy
train_34327,not_cloudy
train_34328,cloudy
train_34329,not_cloudy
train_34330,not_cloudy
train_34331,not_cloudy
train_34332,not_cloudy
train_34333,not_cloudy
train_34334,not_cloudy
train_34335,not_cloudy
train_34336,not_cloudy
train_34337,not_cloudy
train_34338,not_cloudy
train_34339,not_cloudy
train_34340,not_cloudy
train_34341,not_cloudy
train_34342,not_cloudy
train_34343,not_cloudy
train_34344,not_cloudy
train_34345,not_cloudy
train_34346,not_cloudy
train_34347,not_cloudy
train_34348,not_cloudy
train_34349,not_cloudy
train_34350,not_cloudy
train_34351,not_cloudy
train_34352,not_cloudy
train_34353,not_cloudy
train_34354,not_cloudy
train_34355,cloudy
train_34356,not_cloudy
train_34357,not_cloudy
train_34358,not_cloudy
train_34359,cloudy
train_34360,not_cloudy
train_34361,not_cloudy
train_34362,not_cloudy
train_34363,not_cloudy
train_34364,not_cloudy
train_34365,not_cloudy
train_34366,not_cloudy
train_34367,cloudy
train_34368,not_cloudy
train_34369,not_cloudy
train_34370,not_cloudy
train_34371,not_cloudy
train_34372,not_cloudy
train_34373,not_cloudy
train_34374,not_cloudy
train_34375,not_cloudy
train_34376,not_cloudy
train_34377,not_cloudy
train_34378,not_cloudy
train_34379,not_cloudy
train_34380,not_cloudy
train_34381,cloudy
train_34382,not_cloudy
train_34383,not_cloudy
train_34384,not_cloudy
train_34385,not_cloudy
train_34386,not_cloudy
train_34387,not_cloudy
train_34388,not_cloudy
train_34389,not_cloudy
train_34390,not_cloudy
train_34391,cloudy
train_34392,not_cloudy
train_34393,not_cloudy
train_34394,not_cloudy
train_34395,not_cloudy
train_34396,not_cloudy
train_34397,not_cloudy
train_34398,not_cloudy
train_34399,not_cloudy
train_34400,not_cloudy
train_34401,not_cloudy
train_34402,not_cloudy
train_34403,not_cloudy
train_34404,not_cloudy
train_34405,not_cloudy
train_34406,not_cloudy
train_34407,not_cloudy
train_34408,cloudy
train_34409,not_cloudy
train_34410,not_cloudy
train_34411,not_cloudy
train_34412,not_cloudy
train_34413,cloudy
train_34414,not_cloudy
train_34415,not_cloudy
train_34416,not_cloudy
train_34417,not_cloudy
train_34418,not_cloudy
train_34419,not_cloudy
train_34420,not_cloudy
train_34421,not_cloudy
train_34422,not_cloudy
train_34423,not_cloudy
train_34424,not_cloudy
train_34425,not_cloudy
train_34426,not_cloudy
train_34427,not_cloudy
train_34428,not_cloudy
train_34429,not_cloudy
train_34430,not_cloudy
train_34431,not_cloudy
train_34432,not_cloudy
train_34433,not_cloudy
train_34434,not_cloudy
train_34435,not_cloudy
train_34436,not_cloudy
train_34437,not_cloudy
train_34438,not_cloudy
train_34439,not_cloudy
train_34440,not_cloudy
train_34441,not_cloudy
train_34442,not_cloudy
train_34443,not_cloudy
train_34444,not_cloudy
train_34445,not_cloudy
train_34446,not_cloudy
train_34447,not_cloudy
train_34448,not_cloudy
train_34449,not_cloudy
train_34450,not_cloudy
train_34451,not_cloudy
train_34452,not_cloudy
train_34453,not_cloudy
train_34454,not_cloudy
train_34455,not_cloudy
train_34456,not_cloudy
train_34457,not_cloudy
train_34458,not_cloudy
train_34459,not_cloudy
train_34460,not_cloudy
train_34461,not_cloudy
train_34462,not_cloudy
train_34463,not_cloudy
train_34464,not_cloudy
train_34465,not_cloudy
train_34466,not_cloudy
train_34467,not_cloudy
train_34468,not_cloudy
train_34469,not_cloudy
train_34470,not_cloudy
train_34471,not_cloudy
train_34472,not_cloudy
train_34473,not_cloudy
train_34474,not_cloudy
train_34475,not_cloudy
train_34476,not_cloudy
train_34477,not_cloudy
train_34478,not_cloudy
train_34479,not_cloudy
train_34480,not_cloudy
train_34481,cloudy
train_34482,not_cloudy
train_34483,not_cloudy
train_34484,not_cloudy
train_34485,not_cloudy
train_34486,not_cloudy
train_34487,not_cloudy
train_34488,not_cloudy
train_34489,not_cloudy
train_34490,not_cloudy
train_34491,not_cloudy
train_34492,not_cloudy
train_34493,not_cloudy
train_34494,not_cloudy
train_34495,not_cloudy
train_34496,not_cloudy
train_34497,not_cloudy
train_34498,cloudy
train_34499,not_cloudy
train_34500,not_cloudy
train_34501,not_cloudy
train_34502,not_cloudy
train_34503,not_cloudy
train_34504,not_cloudy
train_34505,not_cloudy
train_34506,not_cloudy
train_34507,cloudy
train_34508,not_cloudy
train_34509,not_cloudy
train_34510,not_cloudy
train_34511,not_cloudy
train_34512,not_cloudy
train_34513,not_cloudy
train_34514,not_cloudy
train_34515,not_cloudy
train_34516,not_cloudy
train_34517,not_cloudy
train_34518,not_cloudy
train_34519,not_cloudy
train_34520,not_cloudy
train_34521,not_cloudy
train_34522,not_cloudy
train_34523,not_cloudy
train_34524,not_cloudy
train_34525,not_cloudy
train_34526,not_cloudy
train_34527,not_cloudy
train_34528,not_cloudy
train_34529,not_cloudy
train_34530,not_cloudy
train_34531,cloudy
train_34532,not_cloudy
train_34533,not_cloudy
train_34534,cloudy
train_34535,not_cloudy
train_34536,not_cloudy
train_34537,not_cloudy
train_34538,not_cloudy
train_34539,not_cloudy
train_34540,not_cloudy
train_34541,not_cloudy
train_34542,not_cloudy
train_34543,not_cloudy
train_34544,not_cloudy
train_34545,not_cloudy
train_34546,not_cloudy
train_34547,not_cloudy
train_34548,not_cloudy
train_34549,not_cloudy
train_34550,not_cloudy
train_34551,not_cloudy
train_34552,not_cloudy
train_34553,not_cloudy
train_34554,not_cloudy
train_34555,not_cloudy
train_34556,not_cloudy
train_34557,not_cloudy
train_34558,not_cloudy
train_34559,not_cloudy
train_34560,not_cloudy
train_34561,not_cloudy
train_34562,not_cloudy
train_34563,not_cloudy
train_34564,not_cloudy
train_34565,not_cloudy
train_34566,not_cloudy
train_34567,not_cloudy
train_34568,not_cloudy
train_34569,not_cloudy
train_34570,not_cloudy
train_34571,not_cloudy
train_34572,cloudy
train_34573,not_cloudy
train_34574,not_cloudy
train_34575,not_cloudy
train_34576,not_cloudy
train_34577,not_cloudy
train_34578,not_cloudy
train_34579,not_cloudy
train_34580,not_cloudy
train_34581,not_cloudy
train_34582,not_cloudy
train_34583,not_cloudy
train_34584,not_cloudy
train_34585,cloudy
train_34586,not_cloudy
train_34587,not_cloudy
train_34588,not_cloudy
train_34589,not_cloudy
train_34590,not_cloudy
train_34591,not_cloudy
train_34592,not_cloudy
train_34593,not_cloudy
train_34594,not_cloudy
train_34595,not_cloudy
train_34596,not_cloudy
train_34597,not_cloudy
train_34598,not_cloudy
train_34599,not_cloudy
train_34600,not_cloudy
train_34601,not_cloudy
train_34602,not_cloudy
train_34603,not_cloudy
train_34604,not_cloudy
train_34605,not_cloudy
train_34606,not_cloudy
train_34607,not_cloudy
train_34608,not_cloudy
train_34609,not_cloudy
train_34610,not_cloudy
train_34611,not_cloudy
train_34612,not_cloudy
train_34613,not_cloudy
train_34614,not_cloudy
train_34615,not_cloudy
train_34616,not_cloudy
train_34617,not_cloudy
train_34618,not_cloudy
train_34619,not_cloudy
train_34620,not_cloudy
train_34621,not_cloudy
train_34622,not_cloudy
train_34623,not_cloudy
train_34624,not_cloudy
train_34625,not_cloudy
train_34626,not_cloudy
train_34627,not_cloudy
train_34628,not_cloudy
train_34629,not_cloudy
train_34630,not_cloudy
train_34631,not_cloudy
train_34632,not_cloudy
train_34633,not_cloudy
train_34634,not_cloudy
train_34635,not_cloudy
train_34636,cloudy
train_34637,not_cloudy
train_34638,not_cloudy
train_34639,not_cloudy
train_34640,not_cloudy
train_34641,not_cloudy
train_34642,not_cloudy
train_34643,not_cloudy
train_34644,not_cloudy
train_34645,not_cloudy
train_34646,not_cloudy
train_34647,not_cloudy
train_34648,not_cloudy
train_34649,not_cloudy
train_34650,not_cloudy
train_34651,not_cloudy
train_34652,not_cloudy
train_34653,not_cloudy
train_34654,not_cloudy
train_34655,not_cloudy
train_34656,not_cloudy
train_34657,not_cloudy
train_34658,not_cloudy
train_34659,not_cloudy
train_34660,not_cloudy
train_34661,not_cloudy
train_34662,not_cloudy
train_34663,not_cloudy
train_34664,not_cloudy
train_34665,not_cloudy
train_34666,not_cloudy
train_34667,not_cloudy
train_34668,not_cloudy
train_34669,cloudy
train_34670,not_cloudy
train_34671,cloudy
train_34672,not_cloudy
train_34673,not_cloudy
train_34674,not_cloudy
train_34675,not_cloudy
train_34676,not_cloudy
train_34677,not_cloudy
train_34678,not_cloudy
train_34679,not_cloudy
train_34680,not_cloudy
train_34681,cloudy
train_34682,not_cloudy
train_34683,not_cloudy
train_34684,not_cloudy
train_34685,not_cloudy
train_34686,not_cloudy
train_34687,not_cloudy
train_34688,not_cloudy
train_34689,not_cloudy
train_34690,not_cloudy
train_34691,not_cloudy
train_34692,not_cloudy
train_34693,not_cloudy
train_34694,not_cloudy
train_34695,not_cloudy
train_34696,not_cloudy
train_34697,not_cloudy
train_34698,not_cloudy
train_34699,not_cloudy
train_34700,not_cloudy
train_34701,not_cloudy
train_34702,not_cloudy
train_34703,not_cloudy
train_34704,not_cloudy
train_34705,not_cloudy
train_34706,not_cloudy
train_34707,not_cloudy
train_34708,not_cloudy
train_34709,not_cloudy
train_34710,not_cloudy
train_34711,not_cloudy
train_34712,not_cloudy
train_34713,not_cloudy
train_34714,not_cloudy
train_34715,not_cloudy
train_34716,not_cloudy
train_34717,not_cloudy
train_34718,not_cloudy
train_34719,not_cloudy
train_34720,not_cloudy
train_34721,not_cloudy
train_34722,not_cloudy
train_34723,not_cloudy
train_34724,not_cloudy
train_34725,not_cloudy
train_34726,not_cloudy
train_34727,not_cloudy
train_34728,cloudy
train_34729,not_cloudy
train_34730,not_cloudy
train_34731,not_cloudy
train_34732,not_cloudy
train_34733,not_cloudy
train_34734,not_cloudy
train_34735,not_cloudy
train_34736,not_cloudy
train_34737,not_cloudy
train_34738,not_cloudy
train_34739,not_cloudy
train_34740,not_cloudy
train_34741,not_cloudy
train_34742,not_cloudy
train_34743,not_cloudy
train_34744,not_cloudy
train_34745,not_cloudy
train_34746,not_cloudy
train_34747,not_cloudy
train_34748,not_cloudy
train_34749,not_cloudy
train_34750,not_cloudy
train_34751,not_cloudy
train_34752,not_cloudy
train_34753,not_cloudy
train_34754,cloudy
train_34755,not_cloudy
train_34756,not_cloudy
train_34757,not_cloudy
train_34758,not_cloudy
train_34759,not_cloudy
train_34760,not_cloudy
train_34761,not_cloudy
train_34762,not_cloudy
train_34763,not_cloudy
train_34764,not_cloudy
train_34765,not_cloudy
train_34766,not_cloudy
train_34767,not_cloudy
train_34768,not_cloudy
train_34769,not_cloudy
train_34770,cloudy
train_34771,not_cloudy
train_34772,cloudy
train_34773,not_cloudy
train_34774,not_cloudy
train_34775,not_cloudy
train_34776,not_cloudy
train_34777,not_cloudy
train_34778,not_cloudy
train_34779,not_cloudy
train_34780,not_cloudy
train_34781,not_cloudy
train_34782,not_cloudy
train_34783,not_cloudy
train_34784,not_cloudy
train_34785,not_cloudy
train_34786,not_cloudy
train_34787,not_cloudy
train_34788,not_cloudy
train_34789,cloudy
train_34790,not_cloudy
train_34791,not_cloudy
train_34792,not_cloudy
train_34793,not_cloudy
train_34794,not_cloudy
train_34795,not_cloudy
train_34796,not_cloudy
train_34797,not_cloudy
train_34798,not_cloudy
train_34799,not_cloudy
train_34800,not_cloudy
train_34801,not_cloudy
train_34802,not_cloudy
train_34803,cloudy
train_34804,not_cloudy
train_34805,not_cloudy
train_34806,not_cloudy
train_34807,not_cloudy
train_34808,not_cloudy
train_34809,not_cloudy
train_34810,not_cloudy
train_34811,not_cloudy
train_34812,not_cloudy
train_34813,not_cloudy
train_34814,not_cloudy
train_34815,not_cloudy
train_34816,not_cloudy
train_34817,not_cloudy
train_34818,not_cloudy
train_34819,not_cloudy
train_34820,not_cloudy
train_34821,not_cloudy
train_34822,not_cloudy
train_34823,not_cloudy
train_34824,not_cloudy
train_34825,not_cloudy
train_34826,not_cloudy
train_34827,not_cloudy
train_34828,not_cloudy
train_34829,not_cloudy
train_34830,not_cloudy
train_34831,cloudy
train_34832,not_cloudy
train_34833,not_cloudy
train_34834,not_cloudy
train_34835,not_cloudy
train_34836,not_cloudy
train_34837,not_cloudy
train_34838,not_cloudy
train_34839,not_cloudy
train_34840,not_cloudy
train_34841,cloudy
train_34842,not_cloudy
train_34843,not_cloudy
train_34844,not_cloudy
train_34845,not_cloudy
train_34846,not_cloudy
train_34847,not_cloudy
train_34848,not_cloudy
train_34849,not_cloudy
train_34850,not_cloudy
train_34851,not_cloudy
train_34852,not_cloudy
train_34853,not_cloudy
train_34854,not_cloudy
train_34855,not_cloudy
train_34856,not_cloudy
train_34857,not_cloudy
train_34858,not_cloudy
train_34859,not_cloudy
train_34860,not_cloudy
train_34861,not_cloudy
train_34862,not_cloudy
train_34863,not_cloudy
train_34864,not_cloudy
train_34865,not_cloudy
train_34866,not_cloudy
train_34867,not_cloudy
train_34868,not_cloudy
train_34869,not_cloudy
train_34870,not_cloudy
train_34871,not_cloudy
train_34872,not_cloudy
train_34873,not_cloudy
train_34874,not_cloudy
train_34875,not_cloudy
train_34876,not_cloudy
train_34877,not_cloudy
train_34878,not_cloudy
train_34879,not_cloudy
train_34880,not_cloudy
train_34881,not_cloudy
train_34882,not_cloudy
train_34883,not_cloudy
train_34884,not_cloudy
train_34885,not_cloudy
train_34886,not_cloudy
train_34887,not_cloudy
train_34888,cloudy
train_34889,not_cloudy
train_34890,not_cloudy
train_34891,not_cloudy
train_34892,not_cloudy
train_34893,not_cloudy
train_34894,not_cloudy
train_34895,cloudy
train_34896,not_cloudy
train_34897,not_cloudy
train_34898,not_cloudy
train_34899,not_cloudy
train_34900,not_cloudy
train_34901,not_cloudy
train_34902,not_cloudy
train_34903,not_cloudy
train_34904,not_cloudy
train_34905,not_cloudy
train_34906,not_cloudy
train_34907,not_cloudy
train_34908,not_cloudy
train_34909,not_cloudy
train_34910,not_cloudy
train_34911,not_cloudy
train_34912,not_cloudy
train_34913,not_cloudy
train_34914,not_cloudy
train_34915,not_cloudy
train_34916,not_cloudy
train_34917,not_cloudy
train_34918,not_cloudy
train_34919,not_cloudy
train_34920,not_cloudy
train_34921,not_cloudy
train_34922,not_cloudy
train_34923,not_cloudy
train_34924,not_cloudy
train_34925,not_cloudy
train_34926,not_cloudy
train_34927,not_cloudy
train_34928,not_cloudy
train_34929,not_cloudy
train_34930,not_cloudy
train_34931,not_cloudy
train_34932,not_cloudy
train_34933,not_cloudy
train_34934,not_cloudy
train_34935,not_cloudy
train_34936,cloudy
train_34937,not_cloudy
train_34938,not_cloudy
train_34939,not_cloudy
train_34940,not_cloudy
train_34941,not_cloudy
train_34942,not_cloudy
train_34943,not_cloudy
train_34944,not_cloudy
train_34945,not_cloudy
train_34946,not_cloudy
train_34947,not_cloudy
train_34948,not_cloudy
train_34949,not_cloudy
train_34950,not_cloudy
train_34951,cloudy
train_34952,not_cloudy
train_34953,not_cloudy
train_34954,not_cloudy
train_34955,not_cloudy
train_34956,not_cloudy
train_34957,not_cloudy
train_34958,not_cloudy
train_34959,not_cloudy
train_34960,not_cloudy
train_34961,not_cloudy
train_34962,not_cloudy
train_34963,not_cloudy
train_34964,not_cloudy
train_34965,cloudy
train_34966,not_cloudy
train_34967,not_cloudy
train_34968,not_cloudy
train_34969,not_cloudy
train_34970,not_cloudy
train_34971,not_cloudy
train_34972,not_cloudy
train_34973,not_cloudy
train_34974,not_cloudy
train_34975,not_cloudy
train_34976,not_cloudy
train_34977,not_cloudy
train_34978,not_cloudy
train_34979,not_cloudy
train_34980,not_cloudy
train_34981,not_cloudy
train_34982,not_cloudy
train_34983,not_cloudy
train_34984,not_cloudy
train_34985,not_cloudy
train_34986,not_cloudy
train_34987,not_cloudy
train_34988,not_cloudy
train_34989,not_cloudy
train_34990,not_cloudy
train_34991,not_cloudy
train_34992,not_cloudy
train_34993,not_cloudy
train_34994,not_cloudy
train_34995,not_cloudy
train_34996,not_cloudy
train_34997,not_cloudy
train_34998,not_cloudy
train_34999,not_cloudy
train_35000,not_cloudy
train_35001,not_cloudy
train_35002,not_cloudy
train_35003,not_cloudy
train_35004,not_cloudy
train_35005,not_cloudy
train_35006,not_cloudy
train_35007,not_cloudy
train_35008,not_cloudy
train_35009,not_cloudy
train_35010,not_cloudy
train_35011,not_cloudy
train_35012,not_cloudy
train_35013,not_cloudy
train_35014,not_cloudy
train_35015,not_cloudy
train_35016,not_cloudy
train_35017,not_cloudy
train_35018,not_cloudy
train_35019,not_cloudy
train_35020,not_cloudy
train_35021,not_cloudy
train_35022,not_cloudy
train_35023,not_cloudy
train_35024,not_cloudy
train_35025,not_cloudy
train_35026,not_cloudy
train_35027,cloudy
train_35028,not_cloudy
train_35029,not_cloudy
train_35030,not_cloudy
train_35031,not_cloudy
train_35032,not_cloudy
train_35033,not_cloudy
train_35034,not_cloudy
train_35035,not_cloudy
train_35036,not_cloudy
train_35037,not_cloudy
train_35038,not_cloudy
train_35039,not_cloudy
train_35040,not_cloudy
train_35041,not_cloudy
train_35042,not_cloudy
train_35043,not_cloudy
train_35044,not_cloudy
train_35045,not_cloudy
train_35046,not_cloudy
train_35047,not_cloudy
train_35048,not_cloudy
train_35049,not_cloudy
train_35050,not_cloudy
train_35051,not_cloudy
train_35052,not_cloudy
train_35053,not_cloudy
train_35054,not_cloudy
train_35055,not_cloudy
train_35056,not_cloudy
train_35057,not_cloudy
train_35058,not_cloudy
train_35059,not_cloudy
train_35060,not_cloudy
train_35061,not_cloudy
train_35062,not_cloudy
train_35063,not_cloudy
train_35064,not_cloudy
train_35065,not_cloudy
train_35066,not_cloudy
train_35067,not_cloudy
train_35068,not_cloudy
train_35069,not_cloudy
train_35070,not_cloudy
train_35071,not_cloudy
train_35072,not_cloudy
train_35073,not_cloudy
train_35074,not_cloudy
train_35075,cloudy
train_35076,not_cloudy
train_35077,not_cloudy
train_35078,not_cloudy
train_35079,not_cloudy
train_35080,not_cloudy
train_35081,not_cloudy
train_35082,not_cloudy
train_35083,not_cloudy
train_35084,not_cloudy
train_35085,not_cloudy
train_35086,not_cloudy
train_35087,not_cloudy
train_35088,not_cloudy
train_35089,not_cloudy
train_35090,not_cloudy
train_35091,not_cloudy
train_35092,not_cloudy
train_35093,not_cloudy
train_35094,not_cloudy
train_35095,not_cloudy
train_35096,not_cloudy
train_35097,not_cloudy
train_35098,not_cloudy
train_35099,not_cloudy
train_35100,not_cloudy
train_35101,not_cloudy
train_35102,not_cloudy
train_35103,not_cloudy
train_35104,not_cloudy
train_35105,cloudy
train_35106,not_cloudy
train_35107,not_cloudy
train_35108,not_cloudy
train_35109,not_cloudy
train_35110,not_cloudy
train_35111,not_cloudy
train_35112,not_cloudy
train_35113,not_cloudy
train_35114,not_cloudy
train_35115,not_cloudy
train_35116,not_cloudy
train_35117,not_cloudy
train_35118,not_cloudy
train_35119,not_cloudy
train_35120,not_cloudy
train_35121,not_cloudy
train_35122,cloudy
train_35123,not_cloudy
train_35124,not_cloudy
train_35125,not_cloudy
train_35126,not_cloudy
train_35127,not_cloudy
train_35128,not_cloudy
train_35129,not_cloudy
train_35130,not_cloudy
train_35131,not_cloudy
train_35132,not_cloudy
train_35133,not_cloudy
train_35134,not_cloudy
train_35135,not_cloudy
train_35136,not_cloudy
train_35137,not_cloudy
train_35138,not_cloudy
train_35139,not_cloudy
train_35140,not_cloudy
train_35141,not_cloudy
train_35142,not_cloudy
train_35143,not_cloudy
train_35144,not_cloudy
train_35145,not_cloudy
train_35146,not_cloudy
train_35147,not_cloudy
train_35148,not_cloudy
train_35149,not_cloudy
train_35150,not_cloudy
train_35151,not_cloudy
train_35152,not_cloudy
train_35153,cloudy
train_35154,not_cloudy
train_35155,not_cloudy
train_35156,not_cloudy
train_35157,not_cloudy
train_35158,not_cloudy
train_35159,not_cloudy
train_35160,not_cloudy
train_35161,not_cloudy
train_35162,not_cloudy
train_35163,not_cloudy
train_35164,not_cloudy
train_35165,not_cloudy
train_35166,not_cloudy
train_35167,cloudy
train_35168,not_cloudy
train_35169,not_cloudy
train_35170,not_cloudy
train_35171,not_cloudy
train_35172,not_cloudy
train_35173,not_cloudy
train_35174,not_cloudy
train_35175,not_cloudy
train_35176,not_cloudy
train_35177,not_cloudy
train_35178,not_cloudy
train_35179,cloudy
train_35180,not_cloudy
train_35181,not_cloudy
train_35182,not_cloudy
train_35183,not_cloudy
train_35184,not_cloudy
train_35185,not_cloudy
train_35186,not_cloudy
train_35187,not_cloudy
train_35188,not_cloudy
train_35189,not_cloudy
train_35190,not_cloudy
train_35191,not_cloudy
train_35192,not_cloudy
train_35193,cloudy
train_35194,not_cloudy
train_35195,not_cloudy
train_35196,not_cloudy
train_35197,not_cloudy
train_35198,not_cloudy
train_35199,not_cloudy
train_35200,not_cloudy
train_35201,not_cloudy
train_35202,not_cloudy
train_35203,not_cloudy
train_35204,not_cloudy
train_35205,cloudy
train_35206,not_cloudy
train_35207,not_cloudy
train_35208,not_cloudy
train_35209,not_cloudy
train_35210,not_cloudy
train_35211,not_cloudy
train_35212,not_cloudy
train_35213,not_cloudy
train_35214,not_cloudy
train_35215,not_cloudy
train_35216,not_cloudy
train_35217,not_cloudy
train_35218,not_cloudy
train_35219,not_cloudy
train_35220,not_cloudy
train_35221,not_cloudy
train_35222,not_cloudy
train_35223,not_cloudy
train_35224,not_cloudy
train_35225,not_cloudy
train_35226,not_cloudy
train_35227,not_cloudy
train_35228,not_cloudy
train_35229,not_cloudy
train_35230,not_cloudy
train_35231,not_cloudy
train_35232,not_cloudy
train_35233,not_cloudy
train_35234,not_cloudy
train_35235,not_cloudy
train_35236,not_cloudy
train_35237,not_cloudy
train_35238,not_cloudy
train_35239,not_cloudy
train_35240,cloudy
train_35241,not_cloudy
